name,category,address,phone,website,base_name,base_category,base_address,base_phone,base_website,label
Bank of America ATM,atms,250 Lee Blvd,8444018500,https://locators.bankofamerica.com/az/prescott/atm-prescott-109781.html,Bank of America,Business and Professional Services > Financial Service > Banking and Finance > Bank,250 Lee Blvd,,http://www.bankofamerica.com,0
Esfiha Chic - Vila Arcádia,fast_food_restaurant,"Avenida General Edgard Facó, 2002",+551139756418,https://edeliveryapp.com.br/esfihachic/,Esfiha Chic,Dining and Drinking > Restaurant > Mediterranean Restaurant,"Av. Gal. Edgard Faccó, 2002",(11) 3998-9853,http://esfihachicvergueiro.com.br,1
多摩川六郷橋緑地ゲートボール場,active_life,東六郷3丁目,,,多摩川六郷橋緑地野球場,Sports and Recreation > Baseball > Baseball Field,東六郷3地先,,http://www.city.ota.tokyo.jp/shisetsu/sports/baseball/tamagawa_rokugoubashi.html,0
Star Market,pharmacy,1 Snow Rd,7818375163,https://local.pharmacy.starmarket.com/ma/marshfield/1-snow-rd.html,Star Market Pharmacy,Retail > Pharmacy,1 Snow Rd,(781) 837-5163,https://local.pharmacy.starmarket.com/ma/marshfield/1-snow-rd.html,0
Ya Salam Belweel,convenience_store,12 Jalan Komersial,+6062322043,,Ya Salam Belweel,Retail > Convenience Store,"No19,Jalan Komersial,Kota Fesyen",,,1
코오롱싸이언스밸리 2차,real_estate,디지털로34길 55,+1028503050,http://www.digital-bds.co.kr,코오롱싸이언스밸리 1차,Landmarks and Outdoors > Structure,구로구 디지털로34길 43,,,0
KeyBank ATM,atms,2001 Murray Ave,8005392968,https://www.key.com/locations/PA/Pittsburgh/ATMKB2226/2001-Murray-Ave?ppc=cmpyxt,KeyBank,Business and Professional Services > Financial Service > Banking and Finance > Bank,1730 Murray Ave,(412) 421-5818,https://www.key.com/locations/pa/pittsburgh/BRCH32900194/2001-murray-avenue?ppc=cmpyxt,0
KFC,fast_food_restaurant,Jalan Binjai 8,+626180031731,http://www.kfcku.com/,KFC,Dining and Drinking > Restaurant > Fast Food Restaurant,"Jalan Medan-binjai km 13,8",,,1
"Sevening's Landscaping, Inc.",landscaping,17602 Wright St,+14024935296,http://www.seveninglandscape.com/,Sevenings,Retail > Construction Supplies Store,17602 Wright St Ste 103,(402) 493-5296,http://www.seveninglandscape.com,1
Tom Thumb,grocery_store,3070 N Goliad St,+19729619330,https://local.tomthumb.com/tx/rockwall/3070-n-goliad-st.html,Tom Thumb Gas,Travel and Transportation > Fuel Station,3070 N Goliad St,(972) 961-9335,https://local.fuel.tomthumb.com/tx/rockwall/3074-n-goliad-st.html,0
Cuir Mont-Royal,clothing_store,1126 Avenue du Mont-Royal E,+15145270238,http://www.cuirmontroyal.com/,Cuir Mont-Royal,Retail > Fashion Retail > Clothing Store,826-A Mont-Royal Est,(514) 527-0238,http://www.cuirmontroyal.com,1
Cactus Valley Ranch,professional_services,11589 Cantina Terlano Pl,+17023616912,http://www.cactusvalleyranch.com,Cactus Valley Ranch,Retail > Auction House,11589 Cantina Terlano Pl,(702) 361-6912,http://www.cactusvalleyranch.com,1
Max Mara,women's_clothing_store,"Calle Rioja, 18",+34655545169,https://www.maxmara.com/store/2401624,MaxMara,Retail > Fashion Retail > Women's Store,"Plaza Nueva, 3",954 21 48 25,http://www.maxmara.com,0
ตากะยาย ลาบเป็ด,thai_restaurant,,,,ตากะยาย ลาบเป็ด,Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant,,,,1
Nassauische Sparkasse - Geldautomat,atms,Krämergasse 42-44,06113640,https://www.naspa.de/,Nassauische Sparkasse,Business and Professional Services > Financial Service > Banking and Finance > Bank,Hauptstr. 52,06772 931370703,http://www.naspa.de,0
Morriston Hospital Park,hospital,Morriston Hospital,,,Morriston Hospital A&E,Health and Medicine > Emergency Service > Emergency Room,Morriston Hospital,,,0
The Lakes Lodge,lodge,20 Golf Dr,+16056816817,https://www.airbnb.com/users/show/426509882,The Lakes,Dining and Drinking > Restaurant > American Restaurant,,,,0
Le BHV,coffee_shop,1 Boulevard de la République,+33386285670,,Le Béguin,Dining and Drinking > Restaurant,rue Commerce,03 86 29 68 83,,0
Izzo's Illegal Burrito,mexican_restaurant,9770 Bluebonnet Blvd,+12259604475,http://izzos.com,Izzo’s Illegal Burrito,Dining and Drinking > Restaurant > Mexican Restaurant > Burrito Restaurant,"9770 Bluebonnet Blvd, Suite 2",(225) 960-4475,http://izzos.com,1
Jackson Hewitt Tax Service,trusts,3420 Merle Hay Rd,+15158545196,https://office.jacksonhewitt.com/tax-preparation-services-locations/en/ia/des-moines/3420-merle-hay-road/14282?utm_source=facebook&utm_medium=local&utm_campaign=localmaps&utm_content=14282,Jackson Hewitt Tax Service,Business and Professional Services > Financial Service,3510 Merle Hay Rd,(515) 299-5500,http://jacksonhewitt.com,1
元八事務所,transportation,大楽寺町,,,元八事務所バス停,Travel and Transportation > Transport Hub > Bus Stop,大楽寺町,,,0
Longfellow Seward Healthy,senior_citizen_services,3131 Minnehaha Ave,+16127295799,http://www.LShealthyseniors.org/,Longfellow/Seward Healthy,Community and Government > Senior Citizen Service,2800 E Lake St,(612) 729-5799,https://www.lshealthyseniors.org/donate.html,1
ลำนารายณ์การแพทย์,hospital,,,,ลำนารายณ์,Community and Government > Polling Place,,,,0
Tumi,luggage_store,63 Avenue des Champs-Élysées,+33140738360,https://www.tumi.com/,TUMI Champs-Élysées,Retail > Luggage Store,63 Avenue des Champs-Élysées,01 42 25 96 16,,1
Serpentine Caravan Park,park,S Western Hwy,+61895252528,,Serpentine Falls Cafe,"Dining and Drinking > Cafe, Coffee, and Tea House > Café",South West Hwy,,,0
Hotel Lirico Roma,hotel,"Via del Viminale, 31",+390648906230,http://www.hotelirico.com/,Hotel Rex Rome,Travel and Transportation > Lodging > Hotel,Via Torino 149,06 482 4828,http://hotelrex.net,0
Tom's Watch Bar,sports_bar,1601 19th St,+13038727557,https://tomswatchbar.com/location/denver-coors-field/,Tom’s Watch Bar,Dining and Drinking > Bar > Sports Bar,1601 19th St Ste 100,(303) 872-7557,https://tomswatchbar.com/location/denver-coors-field/,1
Club Bead,arts_and_crafts,8259 Boulevard St-Michel,+15149040224,http://www.clubbead.com/,Club bead Plus,Retail > Arts and Crafts Store,"8259, boulevard St-Michel",(514) 389-1616,http://www.clubbeadplus.com,1
Edifício Visconde,accommodation,"Rua Visconde do Rio Branco, 1799",,,Edifício Passadena,Community and Government > Residential Building > Apartment or Condo,"Av. Vicente Machado, 81",,,0
Igreja Batista Vale De Benção - Águas Claras,church_cathedral,"Av. Vereda da Cruz, Lt. 17",,,Igreja Batista Vale de Bênção,Community and Government > Spiritual Center > Church,"Av. Vereda da Cruz, Lt. 17",,,1
Cabinet Le Néflier,health_and_medical,86 Avenue de la Division Leclerc,+33781916848,https://www.isabellethureau.fr/,Cabinet Dentaire,Health and Medicine > Dentist,57 avenue de la Division Leclerc,01 86 22 23 33,http://www.cabinet-dentaire-antony.fr,0
Waterplace Park,park,10 Finance Way,+18005562484,http://www.pps.org/great_public_spaces/one?public_place_id=86,Waterplace Restaurant & Lounge,Dining and Drinking > Bar > Lounge,1 Finance Way,(401) 272-1040,http://www.waterplaceri.com,0
ร้านครัวแม่เพชร,restaurant,,,,ร้านครัวแม่เพชร,Dining and Drinking > Restaurant,,,,1
Blue Rhino Propane Exchange,propane_supplier,11831 State Route 118,5704580475,https://bluerhino.com/propane-finder,Blue Rhino,Business and Professional Services > Chemicals and Gasses Manufacturer,11831 Rt 118 Hwy # PO,(570) 458-0475,https://bluerhino.com,1
ข้าวแกงปักษ์ใต้ นครศรีฯ,thai_restaurant,,+66813476364,,ข้าวแกงปักษ์ใต้ Asdecon,Dining and Drinking > Restaurant > Asian Restaurant,,,,0
A1 Dental,dentist,3785 Harrison Blvd,+18016212116,http://www.theogdendentist.com/,A-1 Dental,Health and Medicine > Dentist,3785 Harrison Blvd Ste 1,(801) 621-2116,http://www.theogdendentist.com,1
"Viajes Monfort, S.A. | Tijuana",travel_services,Avenida Revolución 1200,+526646381407,http://www.viajesmonfort.com/,Viajes Monfort,Travel and Transportation > Travel Agency,Revolución 1200 11,664 685 1601,http://www.viajesmonfort.com,1
Sun Valley Lodge,resort,1 Sun Valley Rd,8559010002,,Sun Valley Pavilion,Arts and Entertainment > Performing Arts Venue > Music Venue,300 Dollar Road,(208) 622-2135,http://www.sunvalley.com,0
Grimshaw Swimming Pool,swimming_pool,4615 50 St,+17803324010,https://grimshaw.ca/news/GRIMSHAW-POOL-SCHEDULE-2016,Grimshaw Curling Rink,Sports and Recreation > Curling Ice,5008 47 Ave,(780) 332-4774,,0
วิบูลย์ฟาร์มาซี,pharmacy,,,,วิบูลย์ฟาร์มาซี,Retail > Pharmacy,,,,1
Vulcanizadora Victoria,automotive_repair,Emiliano Zapata 30,+525576381296,,Vulcanizadora Víctor,Business and Professional Services > Automotive Service > Automotive Repair Shop,Emiliano Zapata,,,1
Sushi Itto Tlalpan,restaurant,Avenida Insurgentes Sur 4184,+525556554896,http://www.sushi-itto.com.mx/html/fans.html,Sushi,,Calle Avenida Insurgentes Sur 4184,,,1
Creedmoor Road Baptist Church,church_cathedral,6001 Creedmoor Rd,+19197873317,http://www.creedmoorroadbaptist.com/,Creedmoor Road Baptist Church Preschool,Community and Government > Education > Nursery School,6004 Jeffreys Grove School Rd,(919) 571-8376,,0
Truist - ATM,atms,5418 WISCONSIN AVE,2407813081,https://www.truist.com/atm/md/chevy-chase/20815/5418-wisconsin-ave?cid=local-seo,Truist ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,4455 Willard Ave,(800) 786-8787,,0
Spa Design,architectural_designer,"Rua Leão Coroado, 209",+551130340389,http://www.spadesign.com.br,Spa de Sobrancelhas,Retail > Cosmetics Store,"Rua Pascoal Vita, 276",,,0
Bank of America ATM,bank_credit_union,507 Stevens Ave,8444018500,https://locators.bankofamerica.com/wa/sultan/atm-sultan-110029.html,Bank of America ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,500-598 Main St,,http://www.bankofamerica.com,0
หมู่บ้านพานทองเเท้2,accommodation,,,,หมู่บ้านพานทองแท้2,Community and Government > Housing Development,,,,1
Central Park Apartments,landmark_and_historical_building,5101 Amber Valley Pkwy S,+17012937368,https://www.valleyrental.net,Central Park Apartments (CP7),Community and Government > Residential Building > Apartment or Condo,5331 Amber Valley Pkwy S,,,0
Kreissparkasse Ludwigsburg - Geldautomat,bank_credit_union,Bönnigheimer Str. 6,071411480,https://www.ksklb.de/,Kreissparkasse Ludwigsburg,Business and Professional Services > Financial Service > Banking and Finance > Bank,Bönnigheimer Str. 6,04971 4322057,https://www.ksklb.de,0
Fitness World A/S,gym,Torvet 45,+4588887600,http://www.fitnessworld.dk/center/fitness-world-frederiksvaerk,Fitness World,Sports and Recreation > Gym and Studio,Bagerstræde 4,50 60 61 82,https://www.fitnessworld.com/dk/center/fitness-world-frederiksvaerk,0
Association l'Atelier,bar,40 Rue Neuve d'Argenson,+33553577826,https://atelier-asso.fr,Association Crématiste de la Dordogne,Business and Professional Services > Funeral Home,36 rue des Fontaines,05 53 57 89 31,http://www.mutac34.com,0
Studio MALUB,beauty_salon,"Rua Pamplona, 920",+5511994777332,,Studio 1 Cabelereiros,Business and Professional Services > Health and Beauty Service > Nail Salon,Rua Batataes,,,0
The Future Perfect,furniture_store,55 Great Jones St,+12124732500,https://linktr.ee/thefutureperfect,The Future,Business and Professional Services > Office,740 Broadway Frnt 2,,,0
Hawthorne Insurance,insurance_agency,6800 SE US Highway 301,+13524813534,http://www.HawthorneAreaChamber.org/,Hawthorne Community Market,Arts and Entertainment,7040 SE US Highway 301,(352) 562-5138,http://www.hawthornemarketplace.org,0
ATM Town Bank,bank_credit_union,10 W Mifflin St,+18006273999,http://www.townbank.us,ATM,Business and Professional Services > Financial Service > Banking and Finance > ATM,116 W Mifflin St Ste 2,(239) 378-3689,http://star.com,0
Kinderarzt Koch,pediatrician,Michael-Vogel-Str. 1,0913122602,http://www.koch-gerdemann.de/,Kinderarzt Koch,Health and Medicine > Physician > Doctor's Office,Michael-Vogel-Str.  1,09131 22602,http://www.koch-gerdemann.de,1
La boutique de Julie,clothing_store,55 Rue de Siam,+33298446875,,La Boutique,Retail > Fashion Retail > Clothing Store,40 rue d'Aiguillon,02 98 44 26 79,https://www.laboutiqueofficielle.com,0
Condomínio Edifício Barão de Laguna e Barão de Ladário,accommodation,"Rua Doutor Homem de Melo, 629",+11136725240,,Condomínio Edifício Villa D'oro,Community and Government > Residential Building > Apartment or Condo,"R. Monte Alegre, 957",(11) 3801-9862,,0
Hautaustoimisto Mikko Mononen,funeral_services_and_cemeteries,Liisankatu 25,+358968626200,https://hautaus-mononen.fi/,Hautaustoimisto Mononen Mikko Oy,Business and Professional Services > Funeral Home,Liisankatu 25,09 686261,http://www.hautaus-mononen.fi,1
Al Pont De Fero,bar,"Via Roma, 116",+390434620720,http://negozi.sisal.com/punto-vendita/prata-di-pordenone-via-roma-116-bar-al-pont-de-fero,Al Pon de fero,Dining and Drinking > Bar,Via Roma 116,394 3461 0268,,1
สะพานนครพิงค์,bridge,Kaew Nawarat Rd.,+6653232428,,สะพานนครพิงค์ (Nakhonping Bridge),Landmarks and Outdoors > Bridge,Kaew Nawarat Rd.,,,1
Grill-Ecke,barbecue_restaurant,Oststraße 31,+49545112562,http://www.graefin-tamara.de,Grillecke,Dining and Drinking > Restaurant > BBQ Joint,Oststr.,04954 5112562,,1
HDFC Bank ATM,bank_credit_union,"Site No 904, GV Complex, BH Road, Subhash Nagar, Nelamangala",09426792001,https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-nelamangala-atm-nelamangala-bengaluru-18286/Home?utm_source=locator&utm_medium=bing,HDFC Bank,Business and Professional Services > Financial Service > Banking and Finance > Bank,"Site No 904, BH Rd, GV Cplx, Subhash Nagar",1860 267 6161,https://www.hdfcbank.com/branch-atm-locator/hdfc-bank-banks-nelamangala-bangalore-rural-8656/Home,0
Messing Bedachung und Holzbau UG,roofing,Büngerner Allee 7,+4928723070013,http://www.dach-messing.de,Messing Bedachung und Holzbau UG,Retail > Construction Supplies Store,Büngerner Allee 7,02872 3070013,http://www.dach-messing.de,1
KFC,fast_food_restaurant,59-61 Commercial Road,+441202555402,https://www.kfc.co.uk/kfc-near-me/bournemouth-triangle,KFC,Dining and Drinking > Restaurant > Fast Food Restaurant,The Triangle,,https://www.kfc.co.uk,1
Kingston Community Credit Union (KCCU),credit_union,1201 Division St,6135316056,https://www.kccu.ca/,Kingston Community Credit Uniom,Business and Professional Services > Financial Service > Banking and Finance > Bank,4-34 Benson St,,,1
"Гостевой дом ""Юкка""",hotel,улица Лермонтова 24,+78613348055,http://jucca.ru/,"Гостевой дом ""Даймонд""",Travel and Transportation > Lodging > Boarding House,улица Батарейная 3,,,0
Starbucks,coffee_shop,100 NW 20th Pl,+15032732004,https://www.starbucks.com/store-locator/store/9243,Starbucks,"Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop",1972 W Burnside St,(503) 227-3008,https://www.starbucks.com/store/10288/,0
Centre Hospitalier de Neris les Bains Unite autodialyse,hospital,14 Rue Boisrot Desserviers,+33470085454,http://www.ch-neris.fr,Centre Hospitalier de Neris les Bains,Health and Medicine > Hospital,16 rue Voltaire BP 20,04 70 08 53 00,http://www.ch-neris.fr,0
Fort Worth Speech Therapy,physical_therapy,6913 Camp Bowie Blvd,+16824995990,https://fortworth-pt.com,Fort Worth Physical Therapy,Health and Medicine > Physical Therapy Clinic,6913 Camp Bowie Blvd Ste 107,(682) 499-5990,https://fortworth-pt.com,0
Starbucks,coffee_shop,4999 E Bridge St,+17207450814,https://www.starbucks.com/store-locator/store/1024152,Starbucks,"Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop",100 N 50th Ave,(303) 637-0342,https://www.starbucks.com/store-locator/store/1007512,0
うお吉,bar,岩手県盛岡市西青山２丁目２７−３,+81196456949,,うお吉,Dining and Drinking > Bar > Sake Bar,西青山2丁目27-3,019-645-6949,,1
Talkeetna Elementary School,elementary_school,13930 E Timber Wolf Loop,+19077339400,https://tke.memberhub.com/store,Talkeetna Elementary School,Community and Government > Education > Primary and Secondary School > Elementary School,13798 E Veterans Way,(907) 733-2252,http://matsuk12.us,0
Pousada Santiago,hotel,"Avenida dos Navegantes, 1258",+557332882546,http://www.pousadasantiago.xpg.com.br,Pousada Canoas,Travel and Transportation > Lodging > Bed and Breakfast,Av Dos Navegantes,(73) 3288-2119,http://www.redecanoas.com.br,0
